sentiment,message,tweetid,cleaned_message,tweet_date,sentiment_compound,sentiment_pos,sentiment_neu,sentiment_neg,sentiment_category,month
1,#Watch Katy Perry Forecast the Devastating Effects of Climate Change - https://t.co/fL8x9hiT9b https://t.co/8wYUuNumtt,683104917456732160,watch katy perry forecast the devastating effects of climate change,2016-01-02 02:57:58.454,-0.6486,0.0,0.719,0.281,negative,2016-01
1,Simply stupid @realDonaldTrump  https://t.co/u6pGcjRPF7,689071839495213056,simply stupid realdonaldtrump,2016-01-18 14:08:23.528,-0.5267,0.0,0.469,0.531,negative,2016-01
1,Global warming intensified the record floods in Texas and Oklahoma | John Abraham https://t.co/6DyC7QIEPc #water #environment #green,687151968893046786,global warming intensified the record floods in texas and oklahoma john abraham water environment green,2016-01-13 06:59:30.707,0.1531,0.096,0.904,0.0,positive,2016-01
2,RT @Variety: Leonardo DiCaprio meets with Pope Francis to discuss climate change https://t.co/vyDWyn7N4C via @VarietyLatino https://t.co/vW…,692855534140002305,rt variety: leonardo dicaprio meets with pope francis to discuss climate change via varietylatino,2016-01-29 00:43:26.629,0.0,0.0,1.0,0.0,neutral,2016-01
2,RT @MoreScienceNews: Intact nature offers best defense against climate change -  https://t.co/QRBIR4fZFt,692766604971479046,rt moresciencenews: intact nature offers best defense against climate change,2016-01-28 18:50:04.263,0.7579,0.484,0.516,0.0,positive,2016-01
-1,"It appears from this map, evidence of global warming occurs mostly in liberal regions of the country. Hmmm. https://t.co/f53L5zUE1Y",690203730709516291,"it appears from this map, evidence of global warming occurs mostly in liberal regions of the country. hmmm.",2016-01-21 17:06:07.423,0.1531,0.082,0.918,0.0,positive,2016-01
1,RT @KingFavre: $q$The rain really WILL be purple soon if we don$q$t do something soon about climate change!$q$ #PurpleReign https://t.co/6AHtBXAf…,688746681094029313,rt kingfavre: q the rain really will be purple soon if we don q t do something soon about climate change! q purplereign,2016-01-17 16:36:19.724,0.0,0.0,1.0,0.0,neutral,2016-01
1,"RT @BarackObama: $q$If anybody still wants to dispute the science around climate change, have at it. You’ll be pretty lonely.$q$ —President Oba…",687104438230618112,"rt barackobama: q if anybody still wants to dispute the science around climate change, have at it. you ll be pretty lonely. q president oba",2016-01-13 03:50:38.514,0.128,0.124,0.772,0.104,positive,2016-01
0,Imagine these soldiers being told they were the cause of Climate Change. They would have thrown Ike out of a plane. https://t.co/eozWuC7TAK,691671905867321344,imagine these soldiers being told they were the cause of climate change. they would have thrown ike out of a plane.,2016-01-25 18:20:07.658,0.0,0.0,1.0,0.0,neutral,2016-01
2,"RT @ProtectWinters: Montana could lose 11,000 outdoor industry jobs due to climate change: 
https://t.co/iDhevVB2ay
@BridgerBowl",685139678220046337,"rt protectwinters: montana could lose 11,000 outdoor industry jobs due to climate change: bridgerbowl",2016-01-07 17:43:23.224,-0.4019,0.0,0.838,0.162,negative,2016-01
1,Marine Life Can’t Keep Up With Climate Change https://t.co/K4sqC9SsqX via @TakePart,687117513331732481,marine life can t keep up with climate change via takepart,2016-01-13 04:42:35.861,0.0,0.0,1.0,0.0,neutral,2016-01
2,Sanders to climate skeptic: $q$You$q$re wrong$q$: Bernie Sanders has made fighting climate change a central part of ... https://t.co/uOrR5Lrl5q,693170658365190144,sanders to climate skeptic: q you q re wrong q : bernie sanders has made fighting climate change a central part of ...,2016-01-29 21:35:38.099,-0.5267,0.0,0.784,0.216,negative,2016-01
1,RT @BarackObama: Global action on climate change is happening—show your support today: https://t.co/UXy7xHlyA5 #ActOnClimate #SOTU,687105704063315968,rt barackobama: global action on climate change is happening show your support today: actonclimate sotu,2016-01-13 03:55:40.312,0.4019,0.162,0.838,0.0,positive,2016-01
1,"Mary Ellen Harte:  Climate Change This Week: Solar Job Boom, US Blizzard Gloom, and More!: Save and regrow tro... https://t.co/mekUIvTCLO",692082302449397761,"mary ellen harte: climate change this week: solar job boom, us blizzard gloom, and more!: save and regrow tro...",2016-01-26 21:30:53.828,-0.1759,0.128,0.717,0.155,negative,2016-01
-1,#Climate #Earth – Climate Change May Not Be That Bad At All: Carbon Emissions May Have Delayed The Next… https://t.co/lQQ4NxLnRY #Science,687900817366450179,climate earth climate change may not be that bad at all: carbon emissions may have delayed the next science,2016-01-15 08:35:10.096,0.2382,0.125,0.791,0.084,positive,2016-01
1,How to slow climate change immediately: Cut methane emissions - Texas Sharon$q$s Bluedaze - https://t.co/qqXEYMAxOo via @Shareaholic,683666896068198401,how to slow climate change immediately: cut methane emissions texas sharon q s bluedaze via shareaholic,2016-01-03 16:11:04.596,-0.2732,0.0,0.87,0.13,negative,2016-01
0,#Lecture Topic is on preservation and climate change. Starts at 1pm! #adw2016 #livelecture,688738083781627904,lecture topic is on preservation and climate change. starts at 1pm! adw2016 livelecture,2016-01-17 16:02:09.965,0.0,0.0,1.0,0.0,neutral,2016-01
2,RT @ubarutagracy: What 2016 has in store for climate change agenda - The New Times | Rwanda https://t.co/iqt2LzLNGW via @NewTimesRwanda,683902630880526336,rt ubarutagracy: what 2016 has in store for climate change agenda the new times rwanda via newtimesrwanda,2016-01-04 07:47:48.155,0.0,0.0,1.0,0.0,neutral,2016-01
2,"Obama: If anyone wants to debate climate change, have at it. #SOTU",687100661352247296,"obama: if anyone wants to debate climate change, have at it. sotu",2016-01-13 03:35:38.036,0.0,0.0,1.0,0.0,neutral,2016-01
-1,@greggutfeld Ten Years Ago Today Al Gore Said The World Would End Because of Climate Change  https://t.co/bOlrKEC5DS …@TheFive,692808396551036928,greggutfeld ten years ago today al gore said the world would end because of climate change thefive,2016-01-28 21:36:08.152,0.0,0.0,1.0,0.0,neutral,2016-01
2,"PM has been accused of double standards over climate change, ahead of a Commons committee appearance https://t.co/0QEVLlit0B #emissions",687280950384955392,"pm has been accused of double standards over climate change, ahead of a commons committee appearance emissions",2016-01-13 15:32:02.291,-0.296,0.0,0.879,0.121,negative,2016-01
1,"RT @BarackObama: Fighting climate change: ✔
Creating jobs: ✔
The solar industry is booming. https://t.co/8GYjQkeaTU",690459880579297280,rt barackobama: fighting climate change: creating jobs: the solar industry is booming.,2016-01-22 10:03:58.311,-0.0772,0.14,0.701,0.159,negative,2016-01
-1,Putin Exposes Climate Change Agenda https://t.co/MCzLEsR9FD via @YouTube,689505605573222400,putin exposes climate change agenda via youtube,2016-01-19 18:52:01.420,-0.128,0.0,0.824,0.176,negative,2016-01
-1,RT @imcrews: Wow... just heard Obama tell a woman that climate change is more important than her cancer. What a NUTJOB! #WakeUpAmerica🇺🇸,691032508050325505,rt imcrews: wow... just heard obama tell a woman that climate change is more important than her cancer. what a nutjob! wakeupamerica:United_States:,2016-01-23 23:59:23.339,-0.5572,0.084,0.726,0.189,negative,2016-01
0,RT @djmer1: Something about historic climate change now on #SBS1 that looks like useful info to put current climate in perspective,693714839458295809,rt djmer1: something about historic climate change now on sbs1 that looks like useful info to put current climate in perspective,2016-01-31 09:38:00.982,0.6597,0.221,0.779,0.0,positive,2016-01
0,@MatthewSantoro Please do. I$q$d much rather see your climate change discussion.,692142549851586560,matthewsantoro please do. i q d much rather see your climate change discussion.,2016-01-27 01:30:17.928,0.3182,0.187,0.813,0.0,positive,2016-01
1,RT @BusinessNBenjis: You dumb as shit global warming is getting worse &amp; if we don$q$t start taking care of the earth it will kill us off http…,687109125256409088,rt businessnbenjis: you dumb as shit global warming is getting worse amp; if we don q t start taking care of the earth it will kill us off,2016-01-13 04:09:15.988,-0.8979,0.119,0.519,0.363,negative,2016-01
1,RT @ladykayaker: @LoneWolf907 @DineshDSouza The only climatologists who disagree about global warming are paid to do so by oil companies.,691423550390009856,rt ladykayaker: lonewolf907 dineshdsouza the only climatologists who disagree about global warming are paid to do so by oil companies.,2016-01-25 01:53:15.098,-0.25,0.072,0.811,0.117,negative,2016-01
0,RT @Dan_E_V: This is climate change #GeoEngineering #GOPDebate https://t.co/V1xyDDYuiu,692907121348874240,rt dan_e_v: this is climate change geoengineering gopdebate,2016-01-29 04:08:25.978,0.0,0.0,1.0,0.0,neutral,2016-01
2,Climate change: Heat waves and droughts will take a toll on electricity production - The Economic Times https://t.co/kg6soskAmX,688702121231777792,climate change: heat waves and droughts will take a toll on electricity production the economic times,2016-01-17 13:39:15.825,0.0,0.0,1.0,0.0,neutral,2016-01
2,RT @YahooNews: .@BernieSanders: Trump should worry about the minimum wage and climate change $q$rather than Bill Clinton’s sex life.$q$https://…,683792733614534656,rt yahoonews: . berniesanders: trump should worry about the minimum wage and climate change q rather than bill clinton s sex life. q,2016-01-04 00:31:06.605,-0.4404,0.0,0.861,0.139,negative,2016-01
1,"RT @VeganiaA: Climate change will not be curbed unless we stop breeding animals. We kill 3000/sec
#GoVegan #climate #deforestation https://…",688484079524777985,rt veganiaa: climate change will not be curbed unless we stop breeding animals. we kill 3000 sec govegan climate deforestation,2016-01-16 23:12:50.631,-0.7845,0.0,0.723,0.277,negative,2016-01
0,"RT @ikontrash: pet: *dies*
whiners: iTS BECauSE OF iKON ANd IKoNics!
global warming:
whiners: iTS BECauSE OF iKON ANd IKoNics!
yg:*breathes…",686238536161476608,rt ikontrash: pet: dies whiners: its because of ikon and ikonics! global warming: whiners: its because of ikon and ikonics! yg: breathes,2016-01-10 18:29:51.373,-0.2924,0.068,0.77,0.162,negative,2016-01
1,What does climate change look like? Here are five signs: https://t.co/6NhpkXQO0t  #ActOnClimate https://t.co/1qlJSA7ohj,687545438518534144,what does climate change look like? here are five signs: actonclimate,2016-01-14 09:03:01.176,0.3612,0.172,0.828,0.0,positive,2016-01
1,"RT @SenSanders: The debate is over. Climate change is real, and it’s caused by human activity.",683745881087152128,"rt sensanders: the debate is over. climate change is real, and it s caused by human activity.",2016-01-03 21:24:56.092,0.0,0.0,1.0,0.0,neutral,2016-01
0,@JamesCullenB @VulgarDaClown damn global warming 😠,687817255833341952,jamescullenb vulgardaclown damn global warming,2016-01-15 03:03:07.474,-0.2732,0.219,0.411,0.37,negative,2016-01
1,"RT @MSUDems: If you think climate change is not real, then you are very lonely. #SOTU",687101156536004609,"rt msudems: if you think climate change is not real, then you are very lonely. sotu",2016-01-13 03:37:36.097,-0.4201,0.0,0.843,0.157,negative,2016-01
1,"RT @ResultsAdPro: #Internet has revelation that #Climate change action won$q$t kill the #Economy after all

https://t.co/sGHvGMRK9R",691803679658266624,rt resultsadpro: internet has revelation that climate change action won q t kill the economy after all,2016-01-26 03:03:44.978,-0.6908,0.0,0.761,0.239,negative,2016-01
-1,RT @RealBenCarson: While President Obama is complaining about global warming 10 of our American sailors are held in Iranian custody. #SOTU,687331150742863873,rt realbencarson: while president obama is complaining about global warming 10 of our american sailors are held in iranian custody. sotu,2016-01-13 18:51:30.989,-0.0516,0.071,0.848,0.08,negative,2016-01
1,RT @partnersrcn: Forest landscape restoration should be at the core of climate change strategies. https://t.co/HeNhO0zzA4 via @cifor,684156514161025026,rt partnersrcn: forest landscape restoration should be at the core of climate change strategies. via cifor,2016-01-05 00:36:38.646,0.0,0.0,1.0,0.0,neutral,2016-01
2,"WWF: UK worried by climate change, MPs say govt not doing enough | Eco News https://t.co/8Vo9o9S8ds",684292967364857856,"wwf: uk worried by climate change, mps say govt not doing enough eco news",2016-01-05 09:38:51.625,-0.296,0.0,0.864,0.136,negative,2016-01
1,Climate change and the new civil disobedience: Friday marked the 86th… https://t.co/9LJlucT0XR #ClimateChange #FossilFuel #CrudeOil,688579634871451648,climate change and the new civil disobedience: friday marked the 86th climatechange fossilfuel crudeoil,2016-01-17 05:32:32.801,0.0,0.0,1.0,0.0,neutral,2016-01
1,RT @Sammie_Ware: What in the actual. . .no. https://t.co/rJdKHrV9cg,688994791040937984,rt sammie_ware: what in the actual. . .no.,2016-01-18 09:02:13.745,0.0,0.0,1.0,0.0,neutral,2016-01
0,RT @sofiaorden: Energy and Climate Change - Audio - Center for Strategic and... https://t.co/bpTdMwHYkZ https://t.co/tqDhtN75mB,691703898281672704,rt sofiaorden: energy and climate change audio center for strategic and...,2016-01-25 20:27:15.244,0.2732,0.149,0.851,0.0,positive,2016-01
0,"When it comes to climate change, Keynes’s dictum – “In the long run, we are all dead” – clearly applies. https://t.co/MLKdeclufI &gt;@ProSyn",690883746304778243,"when it comes to climate change, keynes s dictum in the long run, we are all dead clearly applies. gt; prosyn",2016-01-23 14:08:15.775,0.4019,0.124,0.876,0.0,positive,2016-01
2,RT @AJUpFront: Hans Blix tells @mehdirhasan he is “more worried about climate change” than nuclear war. Tune in:  https://t.co/olopYHyNtH,693225527369314308,rt ajupfront: hans blix tells mehdirhasan he is more worried about climate change than nuclear war. tune in:,2016-01-30 01:13:39.889,-0.7269,0.0,0.736,0.264,negative,2016-01
-1,Mocking people that don$q$t believe in climate change is almost as absurd as mocking people who don$q$t believe government #demdebate #msnbc,688922505700982784,mocking people that don q t believe in climate change is almost as absurd as mocking people who don q t believe government demdebate msnbc,2016-01-18 04:14:59.577,-0.6597,0.0,0.779,0.221,negative,2016-01
1,RT @KeepNIBeautiful: Great news that a green light has been given to Climate Change legislation in NI. https://t.co/TwCSKmeXvX,685120097317457920,rt keepnibeautiful: great news that a green light has been given to climate change legislation in ni.,2016-01-07 16:25:34.773,0.6249,0.204,0.796,0.0,positive,2016-01
